"dataset_id","row_id","series_id","last_mod_","lon_s","lat_s","lon_e","lat_e","date_s","date_e","datetime_s","datetime_e","length_km","speed_kph","eff_status","ds_type"
706,"706_23794758","ARTE_376","2011-02-24 13:46:25",-47.39,12.31,-52.14,14.97,"2008-05-09","2008-05-09","2008-05-09 03:06:00","2008-05-09 15:25:00",592.18,48.08,,"lntag"
706,"706_23794759","ARTE_376","2011-02-24 13:46:25",-52.14,14.97,-56.9,14.85,"2008-05-09","2008-05-10","2008-05-09 15:25:00","2008-05-10 03:44:00",512.31,41.59,,"lntag"
706,"706_23794760","ARTE_376","2011-02-24 13:46:25",-56.9,14.85,-60.65,14.07,"2008-05-10","2008-05-10","2008-05-10 03:44:00","2008-05-10 15:59:00",413.40,33.74,,"lntag"
706,"706_23794761","ARTE_376","2011-02-24 13:46:25",-60.65,14.07,-59.41,20.96,"2008-05-10","2008-05-11","2008-05-10 15:59:00","2008-05-11 03:54:00",773.82,64.93,,"lntag"
706,"706_23794762","ARTE_376","2011-02-24 13:46:25",-59.41,20.96,-59.91,22.58,"2008-05-11","2008-05-11","2008-05-11 03:54:00","2008-05-11 15:56:00",186.68,15.51,,"lntag"
706,"706_23794763","ARTE_376","2011-02-24 13:46:25",-59.91,22.58,-56.41,27.34,"2008-05-11","2008-05-12","2008-05-11 15:56:00","2008-05-12 03:42:00",634.67,53.93,,"lntag"
706,"706_23794764","ARTE_376","2011-02-24 13:46:25",-56.41,27.34,-55.16,29.19,"2008-05-12","2008-05-12","2008-05-12 03:42:00","2008-05-12 15:37:00",238.90,20.04,,"lntag"
706,"706_23794765","ARTE_376","2011-02-24 13:46:25",-55.16,29.19,-53.66,29.51,"2008-05-12","2008-05-13","2008-05-12 15:37:00","2008-05-13 03:31:00",149.91,12.59,,"lntag"
706,"706_23794766","ARTE_376","2011-02-24 13:46:25",-53.66,29.51,-54.41,30.76,"2008-05-13","2008-05-13","2008-05-13 03:31:00","2008-05-13 15:34:00",156.27,12.96,,"lntag"
706,"706_23794767","ARTE_376","2011-02-24 13:46:25",-54.41,30.76,-50.16,35.75,"2008-05-13","2008-05-14","2008-05-13 15:34:00","2008-05-14 03:17:00",680.35,58.06,,"lntag"
