"geom","oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","csquare","geom_wkt"
0103000020E610000001000000050000000000000000405FC000000000008047400000000000805FC000000000008047400000000000805FC000000000000048400000000000405FC000000000000048400000000000405FC00000000000804740,6739147,-125,48,"Minerals Management Service","Sterna paradisaea","42","1989-08-16","1989-08-16",1,1,1,"7412:475","POLYGON((-125 47,-126 47,-126 48,-125 48,-125 47))"
0103000020E610000001000000050000000000000000005FC00000000000003E400000000000405FC00000000000003E400000000000405FC00000000000003F400000000000005FC00000000000003F400000000000005FC00000000000003E40,6974408,-124,30,"PRBO Conservation Science","Sterna paradisaea","507","1988-08-12","1988-08-12",1,1,1,"7312:104","POLYGON((-124 30,-125 30,-125 31,-124 31,-124 30))"
0103000020E610000001000000050000000000000000005FC000000000008040400000000000405FC000000000008040400000000000405FC000000000000041400000000000005FC000000000000041400000000000005FC00000000000804040,6979916,-124,33,"PRBO Conservation Science","Sterna paradisaea","507","1992-04-25","1992-04-25",1,1,1,"7312:134","POLYGON((-124 33,-125 33,-125 34,-124 34,-124 33))"
0103000020E610000001000000050000000000000000005FC000000000000043400000000000405FC000000000000043400000000000405FC000000000008043400000000000005FC000000000008043400000000000005FC00000000000004340,6986970,-124,39,"PRBO Conservation Science","Sterna paradisaea","507","2005-05-16","2006-05-24",2,5,1,"7312:384","POLYGON((-124 38,-125 38,-125 39,-124 39,-124 38))"
0103000020E610000001000000050000000000000000005FC000000000008043400000000000405FC000000000008043400000000000405FC000000000000044400000000000005FC000000000000044400000000000005FC00000000000804340,6736085,-124,40,"Minerals Management Service","Sterna paradisaea","41","1982-07-22","1982-07-22",1,1,1,"7312:394","POLYGON((-124 39,-125 39,-125 40,-124 40,-124 39))"
0103000020E610000001000000050000000000000000005FC000000000008044400000000000405FC000000000008044400000000000405FC000000000000045400000000000005FC000000000000045400000000000005FC00000000000804440,8446845,-125,41,"Minerals Management Service","Sterna paradisaea","47","1997-08-26","1997-08-26",2,3,1,"7412:114","POLYGON((-124 41,-125 41,-125 42,-124 42,-124 41))"
0103000020E610000001000000050000000000000000005FC000000000000046400000000000405FC000000000000046400000000000405FC000000000008046400000000000005FC000000000008046400000000000005FC00000000000004640,6738927,-125,45,"Minerals Management Service","Sterna paradisaea","42","1989-08-11","1989-08-12",3,5,1,"7412:144","POLYGON((-124 44,-125 44,-125 45,-124 45,-124 44))"
0103000020E610000001000000050000000000000000005FC000000000008046400000000000405FC000000000008046400000000000405FC000000000000047400000000000005FC000000000000047400000000000005FC00000000000804640,6739013,-124,46,"Minerals Management Service","Sterna paradisaea","42","1989-08-13","1989-08-13",14,24,1,"7412:354","POLYGON((-124 45,-125 45,-125 46,-124 46,-124 45))"
0103000020E610000001000000050000000000000000005FC000000000000047400000000000405FC000000000000047400000000000405FC000000000008047400000000000005FC000000000008047400000000000005FC00000000000004740,6739063,-125,47,"Minerals Management Service","Sterna paradisaea","42","1989-08-15","1989-08-15",2,6,1,"7412:364","POLYGON((-124 46,-125 46,-125 47,-124 47,-124 46))"
0103000020E610000001000000050000000000000000005FC000000000008047400000000000405FC000000000008047400000000000405FC000000000000048400000000000005FC000000000000048400000000000005FC00000000000804740,6739109,-125,47,"Minerals Management Service","Sterna paradisaea","42","1989-08-15","1989-08-15",1,3,1,"7412:374","POLYGON((-124 47,-125 47,-125 48,-124 48,-124 47))"
0103000020E610000001000000050000000000000000C05EC00000000000003E400000000000005FC00000000000003E400000000000005FC00000000000003F400000000000C05EC00000000000003F400000000000C05EC00000000000003E40,6974321,-123,31,"PRBO Conservation Science","Sterna paradisaea","507","1992-09-29","2006-04-05",2,3,1,"7312:103","POLYGON((-123 30,-124 30,-124 31,-123 31,-123 30))"
0103000020E610000001000000050000000000000000C05EC000000000000040400000000000005FC000000000000040400000000000005FC000000000008040400000000000C05EC000000000008040400000000000C05EC00000000000004040,6977279,-123,33,"PRBO Conservation Science","Sterna paradisaea","507","1991-10-07","2003-10-29",3,5,1,"7312:123","POLYGON((-123 32,-124 32,-124 33,-123 33,-123 32))"
0103000020E610000001000000050000000000000000C05EC000000000008040400000000000005FC000000000008040400000000000005FC000000000000041400000000000C05EC000000000000041400000000000C05EC00000000000804040,6979686,-123,34,"PRBO Conservation Science","Sterna paradisaea","507","1987-09-17","1993-08-24",4,10,1,"7312:133","POLYGON((-123 33,-124 33,-124 34,-123 34,-123 33))"
0103000020E610000001000000050000000000000000C05EC000000000000042400000000000005FC000000000000042400000000000005FC000000000008042400000000000C05EC000000000008042400000000000C05EC00000000000004240,6731543,-123,37,"Minerals Management Service","Sterna paradisaea","41","1981-06-23","1981-06-23",1,1,1,"7312:363","POLYGON((-123 36,-124 36,-124 37,-123 37,-123 36))"
0103000020E610000001000000050000000000000000C05EC000000000008042400000000000005FC000000000008042400000000000005FC000000000000043400000000000C05EC000000000000043400000000000C05EC00000000000804240,6986194,-123,38,"Minerals Management Service;PRBO Conservation Science","Sterna paradisaea","41;507","1982-07-21","2005-05-13",4,8,1,"7312:373","POLYGON((-123 37,-124 37,-124 38,-123 38,-123 37))"
0103000020E610000001000000050000000000000000C05EC000000000000043400000000000005FC000000000000043400000000000005FC000000000008043400000000000C05EC000000000008043400000000000C05EC00000000000004340,6986731,-123,39,"PRBO Conservation Science","Sterna paradisaea","507","1997-06-14","2005-05-16",6,21,1,"7312:383","POLYGON((-123 38,-124 38,-124 39,-123 39,-123 38))"
0103000020E610000001000000050000000000000000805EC00000000000003F400000000000C05EC00000000000003F400000000000C05EC000000000000040400000000000805EC000000000000040400000000000805EC00000000000003F40,6975384,-122,31,"PRBO Conservation Science","Sterna paradisaea","507","1991-10-02","1991-10-02",2,2,1,"7312:112","POLYGON((-122 31,-123 31,-123 32,-122 32,-122 31))"
0103000020E610000001000000050000000000000000805EC000000000000040400000000000C05EC000000000000040400000000000C05EC000000000008040400000000000805EC000000000008040400000000000805EC00000000000004040,6976911,-122,33,"PRBO Conservation Science","Sterna paradisaea","507","1987-09-14","1988-05-08",2,2,1,"7312:122","POLYGON((-122 32,-123 32,-123 33,-122 33,-122 32))"
0103000020E610000001000000050000000000000000805EC000000000008040400000000000C05EC000000000008040400000000000C05EC000000000000041400000000000805EC000000000000041400000000000805EC00000000000804040,6979344,-122,34,"PRBO Conservation Science","Sterna paradisaea","507","1988-08-21","1993-08-23",6,13,1,"7312:132","POLYGON((-122 33,-123 33,-123 34,-122 34,-122 33))"
0103000020E610000001000000050000000000000000805EC000000000000041400000000000C05EC000000000000041400000000000C05EC000000000008041400000000000805EC000000000008041400000000000805EC00000000000004140,6982628,-122,35,"PRBO Conservation Science","Sterna paradisaea","507","1987-09-17","1993-08-25",11,17,1,"7312:142","POLYGON((-122 34,-123 34,-123 35,-122 35,-122 34))"
0103000020E610000001000000050000000000000000805EC000000000000042400000000000C05EC000000000000042400000000000C05EC000000000008042400000000000805EC000000000008042400000000000805EC00000000000004240,6984614,-122,37,"Minerals Management Service;PRBO Conservation Science","Sterna paradisaea","41;507","1982-08-24","2005-05-09",5,20,1,"7312:362","POLYGON((-122 36,-123 36,-123 37,-122 37,-122 36))"
0103000020E610000001000000050000000000000000805EC000000000008042400000000000C05EC000000000008042400000000000C05EC000000000000043400000000000805EC000000000000043400000000000805EC00000000000804240,6985528,-123,37,"PRBO Conservation Science","Sterna paradisaea","507","1997-06-10","2005-05-12",5,9,1,"7312:372","POLYGON((-122 37,-123 37,-123 38,-122 38,-122 37))"
0103000020E610000001000000050000000000000000405EC00000000000003E400000000000805EC00000000000003E400000000000805EC00000000000003F400000000000405EC00000000000003F400000000000405EC00000000000003E40,6973880,-121,31,"PRBO Conservation Science","Sterna paradisaea","507","2003-10-22","2003-10-22",1,1,1,"7312:101","POLYGON((-121 30,-122 30,-122 31,-121 31,-121 30))"
0103000020E610000001000000050000000000000000405EC00000000000003F400000000000805EC00000000000003F400000000000805EC000000000000040400000000000405EC000000000000040400000000000405EC00000000000003F40,6974995,-122,32,"PRBO Conservation Science","Sterna paradisaea","507","1987-05-04","1987-05-04",1,1,1,"7312:111","POLYGON((-121 31,-122 31,-122 32,-121 32,-121 31))"
0103000020E610000001000000050000000000000000405EC000000000000040400000000000805EC000000000000040400000000000805EC000000000008040400000000000405EC000000000008040400000000000405EC00000000000004040,6976537,-121,33,"PRBO Conservation Science","Sterna paradisaea","507","1987-09-12","2005-04-25",4,8,1,"7312:121","POLYGON((-121 32,-122 32,-122 33,-121 33,-121 32))"
0103000020E610000001000000050000000000000000405EC000000000008040400000000000805EC000000000008040400000000000805EC000000000000041400000000000405EC000000000000041400000000000405EC00000000000804040,6978932,-121,34,"PRBO Conservation Science","Sterna paradisaea","507","1987-09-14","1993-08-23",13,33,1,"7312:131","POLYGON((-121 33,-122 33,-122 34,-121 34,-121 33))"
0103000020E610000001000000050000000000000000405EC000000000000041400000000000805EC000000000000041400000000000805EC000000000008041400000000000405EC000000000008041400000000000405EC00000000000004140,6982007,-121,35,"Minerals Management Service;PRBO Conservation Science","Sterna paradisaea","41;48;507","1977-07-02","2006-04-16",10,14,1,"7312:141","POLYGON((-121 34,-122 34,-122 35,-121 35,-121 34))"
0103000020E610000001000000050000000000000000405EC000000000008041400000000000805EC000000000008041400000000000805EC000000000000042400000000000405EC000000000000042400000000000405EC00000000000804140,6729223,-121,35,"Minerals Management Service","Sterna paradisaea","41","1982-06-21","1982-06-21",2,2,1,"7312:351","POLYGON((-121 35,-122 35,-122 36,-121 36,-121 35))"
0103000020E610000001000000050000000000000000405EC000000000000042400000000000805EC000000000000042400000000000805EC000000000008042400000000000405EC000000000008042400000000000405EC00000000000004240,6984021,-122,37,"PRBO Conservation Science","Sterna paradisaea","507","2001-04-25","2005-04-20",2,4,1,"7312:361","POLYGON((-121 36,-122 36,-122 37,-121 37,-121 36))"
0103000020E610000001000000050000000000000000005EC00000000000003F400000000000405EC00000000000003F400000000000405EC000000000000040400000000000005EC000000000000040400000000000005EC00000000000003F40,6974628,-120,32,"PRBO Conservation Science","Sterna paradisaea","507","1987-05-04","1987-09-06",2,4,1,"7312:110","POLYGON((-120 31,-121 31,-121 32,-120 32,-120 31))"
0103000020E610000001000000050000000000000000005EC000000000000040400000000000405EC000000000000040400000000000405EC000000000008040400000000000005EC000000000008040400000000000005EC00000000000004040,6976150,-120,33,"PRBO Conservation Science","Sterna paradisaea","507","1987-09-12","2000-07-06",10,25,1,"7312:120","POLYGON((-120 32,-121 32,-121 33,-120 33,-120 32))"
0103000020E610000001000000050000000000000000005EC000000000008040400000000000405EC000000000008040400000000000405EC000000000000041400000000000005EC000000000000041400000000000005EC00000000000804040,6978115,-120,34,"Minerals Management Service;PRBO Conservation Science","Sterna paradisaea","52;507","1976-08-29","1992-10-05",12,29,1,"7312:130","POLYGON((-120 33,-121 33,-121 34,-120 34,-120 33))"
0103000020E610000001000000050000000000000000005EC000000000000041400000000000405EC000000000000041400000000000405EC000000000008041400000000000005EC000000000008041400000000000005EC00000000000004140,6980854,-121,35,"PRBO Conservation Science","Sterna paradisaea","507","1988-08-23","1988-08-23",1,4,1,"7312:140","POLYGON((-120 34,-121 34,-121 35,-120 35,-120 34))"
0103000020E610000001000000050000000000000000C05DC00000000000003F400000000000005EC00000000000003F400000000000005EC000000000000040400000000000C05DC000000000000040400000000000C05DC00000000000003F40,6966382,-119,32,"PRBO Conservation Science","Sterna paradisaea","507","1991-09-29","1992-09-27",2,3,1,"7311:219","POLYGON((-119 31,-120 31,-120 32,-119 32,-119 31))"
0103000020E610000001000000050000000000000000C05DC000000000000040400000000000005EC000000000000040400000000000005EC000000000008040400000000000C05DC000000000008040400000000000C05DC00000000000004040,6968471,-119,33,"Minerals Management Service;PRBO Conservation Science","Sterna paradisaea","52;507","1977-05-30","1993-10-16",14,23,1,"7311:229","POLYGON((-119 32,-120 32,-120 33,-119 33,-119 32))"
0103000020E610000001000000050000000000000000C05DC000000000008040400000000000005EC000000000008040400000000000005EC000000000000041400000000000C05DC000000000000041400000000000C05DC00000000000804040,6972114,-119,34,"Minerals Management Service;PRBO Conservation Science","Sterna paradisaea","52;507","1976-08-29","1990-04-24",13,20,1,"7311:239","POLYGON((-119 33,-120 33,-120 34,-119 34,-119 33))"
0103000020E610000001000000050000000000000000805DC000000000000040400000000000C05DC000000000000040400000000000C05DC000000000008040400000000000805DC000000000008040400000000000805DC00000000000004040,6967634,-118,33,"Minerals Management Service;PRBO Conservation Science","Sterna paradisaea","52;507","1977-09-23","2002-11-11",11,28,1,"7311:228","POLYGON((-118 32,-119 32,-119 33,-118 33,-118 32))"
0103000020E610000001000000050000000000000000805DC000000000008040400000000000C05DC000000000008040400000000000C05DC000000000000041400000000000805DC000000000000041400000000000805DC00000000000804040,6970656,-118,34,"Minerals Management Service;PRBO Conservation Science","Sterna paradisaea","52;507","1975-07-22","1994-10-05",13,49,1,"7311:238","POLYGON((-118 33,-119 33,-119 34,-118 34,-118 33))"
0103000020E610000001000000050000000000000000405DC000000000000040400000000000805DC000000000000040400000000000805DC000000000008040400000000000405DC000000000008040400000000000405DC00000000000004040,6966904,-117,33,"Minerals Management Service;PRBO Conservation Science","Sterna paradisaea","52;507","1976-09-01","2004-05-05",9,18,1,"7311:227","POLYGON((-117 32,-118 32,-118 33,-117 33,-117 32))"
0103000020E610000001000000050000000000000000405DC000000000008040400000000000805DC000000000008040400000000000805DC000000000000041400000000000405DC000000000000041400000000000405DC00000000000804040,6748238,-118,33,"Minerals Management Service","Sterna paradisaea","52","1976-09-02","1977-06-01",2,3,1,"7311:237","POLYGON((-117 33,-118 33,-118 34,-117 34,-117 33))"
0103000020E6100000010000000500000000000000008057C000000000008052400000000000C057C000000000008052400000000000C057C00000000000C0524000000000008057C00000000000C0524000000000008057C00000000000805240,14752197,-95,75,"Canadian Wildlife Service","Sterna paradisaea","280","1970-09-07","1970-09-07",3,50,1,"7709:144","POLYGON((-94 74,-95 74,-95 75,-94 75,-94 74))"
